date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:48:40	2196/2196	---M--	200	added ('OK')	image/gif	etag:%225aec09fa-894%22	http://calswec-archive.berkeley.edu/sites/all/modules/ctools/images/status-active.gif	./calswec-archive.berkeley.edu/sites/all/modules/ctools/images/status-active/index.gif	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_aqCstrAvHVr6QSiS4T6w7oxS9rWpCPAUHsI4mTyY1sg.css)
11:48:41	5168/5168	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:41%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/16_col.gif	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/16_col/index.gif	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:42	5168/5168	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:42%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/12_col.gif	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/12_col/index.gif	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:43	5163/5163	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:43%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/1.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/1/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:44	5163/5163	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:44%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/2.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/2/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:45	5163/5163	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:45%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/3.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/3/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:46	5163/5163	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:46%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/4.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/4/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:47	5163/5163	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:47%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/5.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/5/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:48	5163/5163	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:48%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/6.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/6/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:49	5163/5163	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:49%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/7.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/7/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:50	5163/5163	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:50%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/8.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/8/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:51	5163/5163	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:51%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/9.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/9/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:52	330/330	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:52%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/10.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/10/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:53	5164/5164	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:53%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/11.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/11/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:54	5164/5164	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:54%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/12.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/12/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:55	5164/5164	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:55%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/13.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/13/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:56	5164/5164	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:56%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/14.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/14/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:57	5164/5164	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:57%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/15.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/15/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:58	5164/5164	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:48:58%20GMT	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/16.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/css/60/img/16/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:48:59	786/786	---M--	200	added ('OK')	image/png	etag:%225aec09fa-312%22	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/buttons.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/buttons/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:49:00	1333/1333	---M--	200	added ('OK')	image/png	etag:%225aec09fa-535%22	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/fp_logo.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/fp_logo/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:49:01	1674/1674	---M--	200	added ('OK')	image/png	etag:%225aec09fa-68a%22	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/fp_slogan.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/fp_slogan/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:49:02	3375/3375	---M--	200	added ('OK')	image/png	etag:%225ae72e51-d2f%22	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/socialmedia-icons.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/socialmedia-icons/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:49:03	57/57	---M--	200	added ('OK')	image/gif	etag:%225ae76eec-39%22	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/arrow-left.gif	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/arrow-left/index.gif	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:49:04	56/56	---M--	200	added ('OK')	image/gif	etag:%225ae72e51-38%22	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/arrow-down.gif	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/arrow-down/index.gif	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:49:05	54/54	---M--	200	added ('OK')	image/gif	etag:%225ae72e51-36%22	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/dot.gif	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/dot/index.gif	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:49:06	9347/9347	---M--	200	added ('OK')	image/png	etag:%225ae76eec-2483%22	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/calswec-logo.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/calswec-logo/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:49:07	27953/27953	---M--	200	added ('OK')	image/jpeg	etag:%225aeaa1d8-6d31%22	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/highlight_bg.jpg	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/highlight_bg/index.jpg	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:49:08	118/118	---M--	200	added ('OK')	image/png	etag:%225aeaa1d8-76%22	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/white_bg.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/white_bg/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:49:09	17949/17949	---M--	200	added ('OK')	image/png	etag:%22596dce6f-461d%22	http://calswec-archive.berkeley.edu/files/berkley-logo.png	./calswec-archive.berkeley.edu/files/berkley-logo/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:49:10	3785/3785	---M--	200	added ('OK')	image/png	etag:%225aeaa1d8-ec9%22	http://calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/arrows.png	./calswec-archive.berkeley.edu/sites/all/themes/fp_wireframe/images/arrows/index.png	(from http://calswec-archive.berkeley.edu/sites/default/files/css/css_mNZgy_j0IBKTUECmY2hlJI32Rbo-u22BqeL7j4R8ATA.css)
11:49:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:49:11%20GMT	http://calswec-archive.berkeley.edu/has_js=1;%20path=/	./calswec-archive.berkeley.edu/has_js=1;%20path=/index/index.html	(from http://calswec-archive.berkeley.edu/sites/default/files/js/js_vDrW3Ry_4gtSYaLsh77lWhWjIC6ml2QNkcfvfP5CVFs.js)
11:49:11	13939/13939	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:49:11%20GMT	http://calswec-archive.berkeley.edu/span.t	./calswec-archive.berkeley.edu/span.6a/index.delayed	(from http://calswec-archive.berkeley.edu/sites/default/files/js/js_kRX5z6GS4iR82kLOtvuUJ0F9T7bMJKxIF7rtnqEyiCc.js)
11:49:12	13939/13939	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:49:12%20GMT	http://calswec-archive.berkeley.edu/span.h	./calswec-archive.berkeley.edu/span/index.h	(from http://calswec-archive.berkeley.edu/sites/default/files/js/js_kRX5z6GS4iR82kLOtvuUJ0F9T7bMJKxIF7rtnqEyiCc.js)
11:49:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:49:13%20GMT	http://calswec-archive.berkeley.edu/node/1	./calswec-archive.berkeley.edu/node/1/index.html	(from http://calswec-archive.berkeley.edu/)
11:49:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:49:14%20GMT	http://calswec-archive.berkeley.edu/welcome-calswec	./calswec-archive.berkeley.edu/welcome-calswec/index.html	(from http://calswec-archive.berkeley.edu/)
11:49:15	4734/4734	---M-Z	200	added ('OK')	text/css	etag:W/%225ae72e65-127e%22	http://calswec-archive.berkeley.edu/sites/default/files/css/css_yOFMbM5zEHAwj7LBLGaQhXicWaCGpdEk3whpzpf0CdY.css	./calswec-archive.berkeley.edu/sites/default/files/css/css_yOFMbM5zEHAwj7LBLGaQhXicWaCGpdEk3whpzpf0CdY/index.css	(from http://calswec-archive.berkeley.edu/)
11:49:16	52518/52518	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225ae72e67-cd26%22	http://calswec-archive.berkeley.edu/sites/default/files/js/js_oi7wsZQB9zduDZyVJKx0rh-Pxx8dQcciuCgz0-HeBTI.js	./calswec-archive.berkeley.edu/sites/default/files/js/js_oi7wsZQB9zduDZyVJKx0rh-Pxx8dQcciuCgz0-HeBTI/index.js	(from http://calswec-archive.berkeley.edu/)
11:49:17	39915/39915	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225ad5f054-9beb%22	http://calswec-archive.berkeley.edu/sites/default/files/js/js_aC6hCfrNBfj_LLpf48qAm1T15TRZGtQDNsVRWgDx3o4.js	./calswec-archive.berkeley.edu/sites/default/files/js/js_aC6hCfrNBfj_LLpf48qAm1T15TRZGtQDNsVRWgDx3o4/index.js	(from http://calswec-archive.berkeley.edu/)
11:49:18	14229/14229	---M--	200	added ('OK')	image/jpeg	etag:%22596dce70-3795%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/318x240/public/images/highlighted/kids-sm.jpg?itok=apts70z1	./calswec-archive.berkeley.edu/sites/default/files/styles/318x240/public/images/highlighted/kids-sm/index.jpg	(from http://calswec-archive.berkeley.edu/)
11:49:19	12521/12521	---M--	200	added ('OK')	image/jpeg	etag:%22596dce70-30e9%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/318x240/public/images/highlighted/mental-health-sm.jpg?itok=Evuse2Fi	./calswec-archive.berkeley.edu/sites/default/files/styles/318x240/public/images/highlighted/mental-health-sm/index.jpg	(from http://calswec-archive.berkeley.edu/)
11:49:20	10039/10039	---M--	200	added ('OK')	image/jpeg	etag:%22596dce70-2737%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/318x240/public/images/highlighted/elder-sm.jpg?itok=mlUSMAex	./calswec-archive.berkeley.edu/sites/default/files/styles/318x240/public/images/highlighted/elder-sm/index.jpg	(from http://calswec-archive.berkeley.edu/)
11:49:21	14110/14110	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20May%202018%2014:49:21%20GMT	http://calswec-archive.berkeley.edu/sites/default/files/uploads/pdf/CalSWEC/calswec-factsheet.pdf	./calswec-archive.berkeley.edu/sites/default/files/uploads/pdf/CalSWEC/calswec-factsheet/index.pdf	(from http://calswec-archive.berkeley.edu/)
11:49:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:49:22%20GMT	http://calswec-archive.berkeley.edu/node/14	./calswec-archive.berkeley.edu/node/14/index.html	(from http://calswec-archive.berkeley.edu/)
11:49:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:49:23%20GMT	http://calswec-archive.berkeley.edu/node/15	./calswec-archive.berkeley.edu/node/15/index.html	(from http://calswec-archive.berkeley.edu/)
11:49:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:49:24%20GMT	http://calswec-archive.berkeley.edu/node/16	./calswec-archive.berkeley.edu/node/16/index.html	(from http://calswec-archive.berkeley.edu/)
11:49:25	26126/26126	---M--	200	added ('OK')	image/png	etag:%225aa6aae8-660e%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/300x350/public/images/carousel/register-nhstes-1.png?itok=WTmn6kc6	./calswec-archive.berkeley.edu/sites/default/files/styles/300x350/public/images/carousel/register-nhstes-1/index.png	(from http://calswec-archive.berkeley.edu/)
11:49:26	44041/44041	---M--	200	added ('OK')	image/png	etag:%225a661844-ac09%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/300x350/public/images/carousel/keynote-summit_2018.png?itok=K1NVLrLD	./calswec-archive.berkeley.edu/sites/default/files/styles/300x350/public/images/carousel/keynote-summit_2018/index.png	(from http://calswec-archive.berkeley.edu/)
11:49:27	34204/34204	---M--	200	added ('OK')	image/png	etag:%22596dce70-859c%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/300x350/public/images/carousel/cpm-1.png?itok=k8ApnZzM	./calswec-archive.berkeley.edu/sites/default/files/styles/300x350/public/images/carousel/cpm-1/index.png	(from http://calswec-archive.berkeley.edu/)
11:49:28	68251/68251	---M--	200	added ('OK')	image/png	etag:%22596dce70-10a9b%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/300x350/public/images/carousel/ed_message.png?itok=MMGduLUm	./calswec-archive.berkeley.edu/sites/default/files/styles/300x350/public/images/carousel/ed_message/index.png	(from http://calswec-archive.berkeley.edu/)
11:49:29	47188/47188	---M--	200	added ('OK')	image/png	etag:%22596dce70-b854%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/300x350/public/images/carousel/calswec_jobs-2_0.png?itok=O8ytZJnU	./calswec-archive.berkeley.edu/sites/default/files/styles/300x350/public/images/carousel/calswec_jobs-2_0/index.png	(from http://calswec-archive.berkeley.edu/)
11:49:31	26004/26004	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:49:30%20GMT	http://calswec-archive.berkeley.edu/title-iv-e-project-coordinator-meeting-0	./calswec-archive.berkeley.edu/title-iv-e-project-coordinator-meeting-0/index.html	(from http://calswec-archive.berkeley.edu/)
11:49:32	26006/26006	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:49:31%20GMT	http://calswec-archive.berkeley.edu/rta-directors-and-champions-meeting-6	./calswec-archive.berkeley.edu/rta-directors-and-champions-meeting-6/index.html	(from http://calswec-archive.berkeley.edu/)
11:49:33	26385/26385	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2014:49:32%20GMT	http://calswec-archive.berkeley.edu/san-francisco-bay-area-integrated-behavioral-health-msw-stipend-program-symposium	./calswec-archive.berkeley.edu/san-francisco-bay-area-integrated-behavioral-health-msw-stipend-program-symposium/index.html	(from http://calswec-archive.berkeley.edu/)
11:49:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2014:49:33%20GMT	http://calswec-archive.berkeley.edu/node/2	./calswec-archive.berkeley.edu/node/2.80/index.delayed	(from http://calswec-archive.berkeley.edu/about)
